Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2026-06-08,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-08,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-08,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-10,Seated Cable Row,Back,25.0,kgs,12,,,,
2026-06-10,Seated Cable Row,Back,25.0,kgs,12,,,,
2026-06-10,Seated Cable Row,Back,25.0,kgs,12,,,,
2026-06-10,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-10,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-10,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-10,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-10,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-06-10,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-06-10,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-06-10,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-10,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-10,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-10,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-06-10,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-06-10,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-06-17,Pull Up,Back,0.0,kgs,3,,,,
2026-06-17,Pull Up,Back,0.0,kgs,3,,,,
2026-06-17,Pull Up,Back,0.0,kgs,3,,,,
2026-06-17,Pull Up,Back,0.0,kgs,3,,,,
2026-06-17,Pull Up,Back,0.0,kgs,2,,,,
2026-06-17,Pull Up,Back,0.0,kgs,2,,,,
2026-06-17,Pull Up,Back,0.0,kgs,2,,,,
2026-06-17,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-17,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-17,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-17,V Abs,Abs,0.0,kgs,20,,,,
2026-06-17,V Abs,Abs,0.0,kgs,20,,,,
2026-06-17,V Abs,Abs,0.0,kgs,20,,,,
2026-06-17,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-17,Fentes Pied Avant Sureleve,Legs,2.0,kgs,8,,,,
2026-06-17,Fentes Pied Avant Sureleve,Legs,2.0,kgs,8,,,,
2026-06-17,Push Up,Chest,0.0,kgs,8,,,,
2026-06-17,Push Up,Chest,0.0,kgs,8,,,,
2026-06-17,Push Up,Chest,0.0,kgs,8,,,,
2026-06-18,Push Up,Chest,0.0,kgs,8,,,,
2026-06-18,Push Up,Chest,0.0,kgs,6,,,,
2026-06-18,Push Up,Chest,0.0,kgs,4,,,,
2026-06-18,Burpees,All,0.0,kgs,10,,,,
2026-06-18,Burpees,All,0.0,kgs,8,,,,
2026-06-18,Burpees,All,0.0,kgs,6,,,,
2026-06-18,Farmer's Carry,All,,,,30.0,m,0:00:00,40kg total
2026-06-18,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-06-18,Squat Jump,Legs,0.0,kgs,8,,,,
2026-06-18,Squat Jump,Legs,0.0,kgs,8,,,,
2026-06-18,Push Up,Chest,0.0,kgs,8,,,,
2026-06-18,Push Up,Chest,0.0,kgs,6,,,,
2026-06-18,Push Up,Chest,0.0,kgs,4,,,,
2026-06-18,Burpees,All,0.0,kgs,10,,,,
2026-06-18,Burpees,All,0.0,kgs,8,,,,
2026-06-18,Burpees,All,0.0,kgs,6,,,,
2026-06-18,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-18,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-18,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-18,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-18,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-18,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-18,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Pull Up,Back,0.0,kgs,2,,,,
2026-06-20,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-06-20,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-06-20,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-06-20,Decline Crunch,Abs,0.0,kgs,15,,,,
2026-06-20,V Abs,Abs,0.0,kgs,20,,,,
2026-06-20,Decline Crunch,Abs,5.0,kgs,15,,,,
2026-06-20,V Abs,Abs,0.0,kgs,20,,,,
2026-06-20,V Abs,Abs,0.0,kgs,20,,,,
2026-06-20,Decline Crunch,Abs,5.0,kgs,15,,,,
2026-06-20,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-20,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-20,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-20,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-20,Burpees,All,0.0,kgs,20,,,,
2026-06-24,Push Up,Chest,0.0,kgs,10,,,,
2026-06-24,Push Up,Chest,0.0,kgs,10,,,,
2026-06-24,Push Up,Chest,0.0,kgs,10,,,,
2026-06-24,Pull Up,Back,0.0,kgs,5,,,,
2026-06-24,Pull Up,Back,0.0,kgs,5,,,,
2026-06-26,Pull Up,Back,0.0,kgs,5,,,,
2026-06-26,Pull Up,Back,0.0,kgs,5,,,,
2026-06-26,Pull Up,Back,0.0,kgs,5,,,,
2026-06-26,Pull Up,Back,0.0,kgs,3,,,,
2026-06-26,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-26,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-26,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-26,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-26,Pull Up,Back,0.0,kgs,2,,,,
2026-07-01,Pull Up,Back,0.0,kgs,3,,,,
2026-07-01,Pull Up,Back,0.0,kgs,3,,,,
2026-07-01,Pull Up,Back,0.0,kgs,3,,,,
2026-07-01,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-07-01,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-07-01,Calf Raise,Legs,8.0,kgs,10,,,,
2026-07-01,Calf Raise,Legs,8.0,kgs,10,,,,
2026-07-01,Push Up,Chest,0.0,kgs,8,,,,
2026-07-01,Push Up,Chest,0.0,kgs,8,,,,
2026-07-01,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-07-20,Leg Extension Machine,Legs,32.0,kgs,8,,,,
2026-07-20,Leg Extension Machine,Legs,32.0,kgs,8,,,,
2026-07-20,Leg Extension Machine,Legs,32.0,kgs,8,,,,
2026-07-20,Cable Overhead Triceps Extension,Triceps,6.8,kgs,10,,,,
2026-07-20,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2026-07-20,Triceps Push Down (Barre),Triceps,13.5,kgs,10,,,,
2026-07-20,Triceps Push Down (Barre),Triceps,13.5,kgs,10,,,,
2026-07-20,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2026-07-20,Cable Biceps Curl,Biceps,9.0,kgs,10,,,,
2026-07-20,Triceps Push Down (Barre),Triceps,13.5,kgs,10,,,,
2026-07-20,Seated Leg Curl Machine,Legs,25.0,kgs,10,,,,
2026-07-20,Seated Leg Curl Machine,Legs,25.0,kgs,10,,,,
2026-07-20,Seated Leg Curl Machine,Legs,25.0,kgs,10,,,,
2026-07-20,Seated Shoulder Press,Shoulders,6.0,kgs,8,,,,
2026-07-20,Seated Shoulder Press,Shoulders,6.0,kgs,8,,,,
2026-07-20,Seated Shoulder Press,Shoulders,6.0,kgs,8,,,,
2026-07-25,Rowing Halteres,Back,8.0,kgs,10,,,,
2026-07-25,Seated Cable Row,Back,25.0,kgs,10,,,,
2026-07-25,Seated Cable Row,Back,25.0,kgs,10,,,,
2026-07-25,Triceps Push Down (Barre),Triceps,13.5,kgs,10,,,,
2026-07-25,Triceps Push Down (Barre),Triceps,13.5,kgs,10,,,,
2026-07-25,Seated Shoulder Press,Shoulders,6.0,kgs,8,,,,
2026-07-25,Seated Shoulder Press,Shoulders,6.0,kgs,8,,,,
2026-07-25,Push Up,Chest,0.0,kgs,10,,,,
2026-07-25,Push Up,Chest,0.0,kgs,10,,,,
2026-07-25,Calf Raise,Legs,4.0,kgs,10,,,,
2026-07-25,Calf Raise,Legs,4.0,kgs,10,,,,
2026-07-25,Calf Raise,Legs,4.0,kgs,10,,,,
2026-07-25,Calf Raise,Legs,4.0,kgs,10,,,,
